forward_num_growth_compet_nomut_0.10,reverse_num_growth_compet_nomut_0.10,forward_rate_growth_compet_nomut_0.10,reverse_rate_growth_compet_nomut_0.10,organism_num_growth_compet_nomut_0.10,organism_rate_growth_compet_nomut_0.10,forward_num_growth_compet_nomut_0.15,reverse_num_growth_compet_nomut_0.15,forward_rate_growth_compet_nomut_0.15,reverse_rate_growth_compet_nomut_0.15,organism_num_growth_compet_nomut_0.15,organism_rate_growth_compet_nomut_0.15,forward_num_growth_compet_nomut_0.20,reverse_num_growth_compet_nomut_0.20,forward_rate_growth_compet_nomut_0.20,reverse_rate_growth_compet_nomut_0.20,organism_num_growth_compet_nomut_0.20,organism_rate_growth_compet_nomut_0.20,forward_num_growth_compet_nomut_0.25,reverse_num_growth_compet_nomut_0.25,forward_rate_growth_compet_nomut_0.25,reverse_rate_growth_compet_nomut_0.25,organism_num_growth_compet_nomut_0.25,organism_rate_growth_compet_nomut_0.25,forward_num_growth_compet_nomut_0.30,reverse_num_growth_compet_nomut_0.30,forward_rate_growth_compet_nomut_0.30,reverse_rate_growth_compet_nomut_0.30,organism_num_growth_compet_nomut_0.30,organism_rate_growth_compet_nomut_0.30,forward_num_growth_compet_nomut_0.35,reverse_num_growth_compet_nomut_0.35,forward_rate_growth_compet_nomut_0.35,reverse_rate_growth_compet_nomut_0.35,organism_num_growth_compet_nomut_0.35,organism_rate_growth_compet_nomut_0.35,forward_num_growth_compet_nomut_0.40,reverse_num_growth_compet_nomut_0.40,forward_rate_growth_compet_nomut_0.40,reverse_rate_growth_compet_nomut_0.40,organism_num_growth_compet_nomut_0.40,organism_rate_growth_compet_nomut_0.40,forward_num_growth_compet_nomut_0.45,reverse_num_growth_compet_nomut_0.45,forward_rate_growth_compet_nomut_0.45,reverse_rate_growth_compet_nomut_0.45,organism_num_growth_compet_nomut_0.45,organism_rate_growth_compet_nomut_0.45,forward_num_growth_compet_nomut_0.50,reverse_num_growth_compet_nomut_0.50,forward_rate_growth_compet_nomut_0.50,reverse_rate_growth_compet_nomut_0.50,organism_num_growth_compet_nomut_0.50,organism_rate_growth_compet_nomut_0.50,forward_num_growth_compet_nomut_0.55,reverse_num_growth_compet_nomut_0.55,forward_rate_growth_compet_nomut_0.55,reverse_rate_growth_compet_nomut_0.55,organism_num_growth_compet_nomut_0.55,organism_rate_growth_compet_nomut_0.55,forward_num_growth_compet_nomut_0.60,reverse_num_growth_compet_nomut_0.60,forward_rate_growth_compet_nomut_0.60,reverse_rate_growth_compet_nomut_0.60,organism_num_growth_compet_nomut_0.60,organism_rate_growth_compet_nomut_0.60
115.8,122.0,6.10299111945878,6.17901914503016,237.8,6.15591857242273,116.2,121.8,6.09036641564573,6.17664996994591,238.0,6.1511461182605,119.5,120.2,6.16164990100664,6.13463284760026,239.7,6.15034655831793,123.4,117.3,6.16537105587873,6.19029907750162,240.7,6.17675503181878,115.1,118.6,6.1841931793205,6.14434474590184,233.7,6.16541432382444,121.6,118.8,6.15579891759706,6.15149027812905,240.4,6.15538117137677,115.8,117.8,6.13048502483584,6.21813671572944,233.6,6.17514040046304,116.4,71.0,6.07872633223315,5.90574235948788,187.4,6.02532026358293,116.1,63.2,6.12758306158535,6.05625,179.3,6.10408738896265,119.0,35.6,6.19369920128093,5.91966106641803,154.6,6.12913267679885,120.0,26.3,6.16965499964457,5.72101221001221,146.3,6.08968666048345
231.6,243.9,6.10299111945878,6.1790844447559,475.5,6.15595115632628,232.4,243.6,6.09036641564573,6.17664996994591,476.0,6.1511461182605,239.0,240.1,6.16164990100664,6.13401239329596,479.1,6.1500268947847,246.6,234.6,6.16469193873102,6.19029907750162,481.2,6.17641504595331,230.2,237.2,6.1841931793205,6.14434474590184,467.4,6.16541432382444,243.2,118.8,6.15579891759706,6.15149027812905,362.0,6.1558294006169,231.6,117.7,6.13048502483584,6.21826784607301,349.3,6.16057267103621,232.7,101.1,6.07879163195889,6.04091244527758,333.8,6.07585239323366,232.1,65.2,6.12719494395585,5.99402243929362,297.3,6.09899298833688,237.8,38.5,6.1939690663484,5.83227882050038,276.3,6.14307378842046,185.2,32.2,6.05491216756681,5.90172963026853,217.4,6.03295133787949
231.5,243.8,6.10346127748412,6.17873576972103,475.3,6.15601516791726,232.4,243.6,6.09036641564573,6.17664996994591,476.0,6.1511461182605,238.8,240.1,6.16094772039652,6.13401239329596,478.9,6.14968211773366,246.5,234.6,6.16556695505595,6.19029907750162,481.1,6.1768516702609,230.0,237.1,6.1847420153736,6.14400518732799,467.1,6.1655180553481,243.2,237.6,6.15579891759706,6.15149027812905,480.8,6.15538117137677,231.6,117.7,6.13048502483584,6.21831510248831,349.3,6.16057751963768,232.7,121.4,6.07879163195889,6.18512858853493,354.1,6.12913708149657,232.1,67.3,6.12719494395585,5.93236146632566,299.4,6.08442457132525,237.8,54.1,6.1939690663484,5.94723927875422,291.9,6.1488517543492,239.9,32.7,6.17053876136622,5.92148007590133,272.6,6.14088890069921
231.4,243.8,6.10474115210865,6.17873576972103,475.2,6.15666582998704,232.3,243.6,6.09005958161504,6.17664996994591,475.9,6.15098454018126,238.8,240.0,6.16094772039652,6.13367283472211,478.8,6.14949570798541,246.5,234.5,6.16556695505595,6.19079155540757,481.0,6.17709176431153,229.9,237.1,6.18440245679974,6.14400518732799,467.0,6.16534408179208,243.2,237.4,6.15579891759706,6.15079991337561,480.6,6.15503952969026,231.5,228.8,6.13014546626199,6.23108140951134,460.3,6.18045627645077,232.7,121.4,6.07879163195889,6.18512858853493,354.1,6.12913708149657,232.1,84.6,6.12719494395585,5.93353254577028,316.7,6.07660829882389,237.8,62.7,6.1939690663484,6.09470238095238,300.5,6.17279455721476,239.9,33.5,6.17053876136622,5.90069839565708,273.4,6.13768244605863
409.6,433.6,6.3168748287975,6.39476078907352,843.2,6.37302768646032,410.1,433.9,6.30502705490562,6.38998094641505,844.0,6.36772169368995,421.8,424.5,6.39173618332561,6.35702341254601,846.3,6.37611960827938,437.4,415.5,6.38528226653942,6.41811387488532,852.9,6.39969859225291,406.1,358.9,6.42281607712371,6.42704371092471,765.0,6.42547193127586,431.2,237.4,6.37520126705418,6.15079991337561,668.6,6.29713119262075,407.3,235.0,6.3647348386884,6.21684425176883,642.3,6.30988896481753,409.8,123.2,6.30111244453823,6.18553056044603,533.0,6.28708542160954,353.9,122.4,6.41122439545729,6.15627240143369,476.3,6.34658020135428,365.2,63.2,6.47518929402636,6.07939695108813,428.4,6.41623299184654,290.2,36.0,6.31352829143645,5.83479942086753,326.2,6.26078684472434
441.0,464.9,6.22279197071115,6.29985507774803,905.9,6.27661174115224,441.8,463.6,6.21179092300217,6.29996923784815,905.4,6.27377583210239,453.3,455.4,6.29353654770607,6.26349264618614,908.7,6.28041453716784,469.2,446.7,6.29052959424262,6.3168403464147,915.9,6.3024106353026,436.2,449.7,6.32296581629849,6.27370875555829,885.9,6.29830580336475,463.2,384.1,6.28014551406068,6.40309651020706,847.3,6.33837530262401,438.9,234.9,6.26465660933175,6.21658412542175,673.8,6.24772822184642,441.2,225.4,6.21265366578298,6.23464488637696,666.6,6.23316674163267,441.6,122.4,6.25572195717832,6.15627240143369,564.0,6.23519415918426,451.2,65.5,6.3237335483888,6.00719082074415,516.7,6.28303311197444,427.0,43.6,6.38500311124746,5.88539318258022,470.6,6.33948012899192
473.9,505.2,6.18205409903858,6.27349685376408,979.1,6.24817111065434,475.2,502.5,6.16155153185557,6.2614592397753,977.7,6.23513348996803,507.4,484.1,6.2763299946218,6.20742663117379,991.5,6.2463505332301,497.8,460.0,6.2387891404813,6.24766846646679,957.8,6.24206522124377,451.0,465.3,6.24273930380654,6.19844047547147,916.3,6.2213433398118,478.5,449.0,6.20604365844304,6.28678678969988,927.5,6.24662004440838,454.9,335.5,6.18400611611635,6.44924748920401,790.4,6.29633459270762,457.2,242.6,6.13402119620384,6.18529838146861,699.8,6.16533709123456,456.2,122.4,6.18110369954898,6.15627240143369,578.6,6.17714221587238,467.3,73.1,6.24959485287812,6.04318797595676,540.4,6.22147568248401,457.6,58.7,6.29121418697511,6.00964966265032,516.3,6.25990759520008
474.5,523.7,6.20121360338091,6.3091381890572,998.2,6.28322396341624,477.3,520.2,6.18090837671752,6.2977796318736,997.5,6.26997109811983,516.9,481.7,6.31221903183077,6.24189547787967,998.6,6.28309511916726,544.8,453.4,6.31754800876742,6.27602519998044,998.2,6.29912648752857,537.1,460.9,6.3774595509784,6.25385242713387,998.0,6.32226052610452,575.5,423.0,6.34188455953753,6.25074340470154,998.5,6.30635637899192,611.3,379.8,6.41767680262236,6.43958344705614,991.1,6.42732173780098,685.7,242.0,6.37565371603876,6.1840674470819,927.7,6.34985235959559,690.1,144.1,6.45602798375332,6.27209423244525,834.2,6.42500373691716,722.2,113.6,6.51361164839563,6.18487850311679,835.8,6.46857699218217,567.1,60.9,6.35518300001978,6.03999920546639,628.0,6.3248755283776
475.0,522.6,6.21522314489133,6.31177723256661,997.6,6.28646536270647,478.0,520.2,6.20058752662995,6.29640103196153,998.2,6.2733898421047,512.3,486.1,6.30965874659734,6.2419202739312,998.4,6.28064724402837,542.2,456.1,6.3115254279843,6.26614446755133,998.3,6.29099613238282,525.2,473.0,6.3699542048513,6.23793575298131,998.2,6.30885704358719,563.8,434.8,6.31790664287842,6.32839544030449,998.6,6.32606474209681,627.8,370.0,6.35779550027512,6.38046196587805,997.8,6.36584449900241,718.9,242.5,6.32739543015438,6.2373253414213,961.4,6.31722596079398,765.1,202.6,6.36264486219897,6.27768117687561,967.7,6.34545763663283,843.6,121.1,6.41081461007848,6.19652570562432,964.7,6.38369996553267,790.7,60.9,6.41557379300289,6.03999920546639,851.6,6.38900093208037
477.5,520.9,6.19440847988974,6.27179850983965,998.4,6.25299788917626,480.6,517.5,6.1733446144496,6.26507582675809,998.1,6.24426324604615,517.4,481.1,6.27796472867067,6.20812387577355,998.5,6.24847552963785,551.7,447.0,6.26477091386675,6.24018923984743,998.7,6.25452225772867,535.8,462.6,6.30259717666348,6.23256696919873,998.4,6.2695463650627,566.3,431.5,6.25750070075528,6.29699191880476,997.8,6.27783437988803,615.8,382.5,6.30565331952479,6.34214052416712,998.3,6.31895325606429,702.2,281.8,6.27092658644679,6.33074515457274,984.0,6.3081110223366,756.2,219.7,6.30353736320045,6.15850542863314,975.9,6.2720498569358,847.2,120.6,6.39858290203355,6.1964159664332,967.8,6.37319090148268,852.6,62.1,6.38515397386457,6.00113171175158,914.7,6.35934474083118
473.9,524.3,6.23363236855602,6.31870863282126,998.2,6.30083286412826,477.8,520.6,6.21801805250075,6.3221257020897,998.4,6.29917139173604,517.9,480.0,6.31793942253794,6.25295201267221,997.9,6.29202811461312,558.2,439.8,6.3123646874964,6.28339967017789,998.0,6.30021663217683,546.7,452.2,6.37080091218051,6.25654892499895,998.9,6.31914850722466,594.2,403.9,6.34787798114093,6.28328142588244,998.1,6.32422549825864,614.8,383.7,6.35643069258374,6.38004817970654,998.5,6.36557822452214,704.1,283.2,6.30361200066328,6.30010595256278,987.3,6.32398213137662,794.9,203.6,6.33371492641381,6.14060027018766,998.5,6.29434541234058,885.8,112.6,6.3502215575826,6.18487554060947,998.4,6.33132416963992,929.0,69.4,6.32017633245036,6.00102379374266,998.4,6.29838461424502
476.4,521.5,6.21266963757325,6.30284769953512,997.9,6.27938427052378,481.3,517.0,6.1871763061057,6.28884592244826,998.3,6.26313488858316,515.8,482.5,6.27948515928973,6.22011886494328,998.3,6.25534263175363,562.5,435.7,6.28152296999099,6.25780614821567,998.2,6.27167662835729,549.5,449.0,6.35208332778873,6.23775100644209,998.5,6.30124194169627,582.9,415.2,6.32334238042918,6.31239226311483,998.1,6.32161639550145,620.2,378.2,6.33083838037011,6.34796949864981,998.4,6.33774349059161,725.5,272.4,6.28622157517803,6.25316253330201,997.9,6.29478591616218,796.1,202.2,6.34627429650873,6.19636709628851,998.3,6.31613499649079,886.4,112.0,6.40580012447294,6.22693936740942,998.4,6.3858342945048,924.1,73.8,6.38001939403104,6.07486657243362,997.9,6.35803048120191
477.3,521.0,6.2332240533138,6.30687871778667,998.3,6.29110981964992,481.4,515.8,6.19871534664861,6.3056677279557,997.2,6.27735622987072,515.3,482.9,6.2898537434969,6.22856158745964,998.2,6.26458543626531,558.2,439.7,6.31075835767747,6.25905033206599,997.9,6.28842630749155,530.9,467.5,6.35905104771238,6.23013409118604,998.4,6.29989492842571,561.9,435.6,6.31380297884911,6.32489696028835,997.5,6.32140604314565,600.1,398.4,6.33346911859152,6.35286966522576,998.5,6.34150641184961,710.5,287.3,6.29159767016944,6.30753557602498,997.8,6.3133429520288,780.2,217.9,6.33433193104611,6.30634669830915,998.1,6.32872173977122,874.5,123.4,6.36586896790215,6.22785834229571,997.9,6.34871531840409,920.9,77.1,6.34679674589649,6.07999696233782,998.0,6.3263342463274
479.2,518.8,6.23806311979596,6.31804743288231,998.0,6.30100934199568,482.0,516.3,6.20930082644651,6.31691222541203,998.3,6.29017082360359,515.6,482.8,6.31021536712634,6.23887075288747,998.4,6.28036368247653,561.8,436.6,6.3106164259983,6.26985953972275,998.4,6.29345729329026,544.8,453.2,6.36341647344549,6.25738310892161,998.0,6.31603621769132,582.4,416.2,6.33441996979434,6.30246060417759,998.6,6.32354548937715,598.7,399.6,6.35106094015148,6.37944757933351,998.3,6.36331355258486,722.4,276.1,6.32162498001819,6.28513171808964,998.5,6.32972344643458,784.4,213.7,6.37492730103751,6.29397285267807,998.1,6.35818321756015,867.4,131.3,6.41190203049128,6.1732087139913,998.7,6.38021217610396,922.8,75.8,6.38679850011395,6.03603227408796,998.6,6.3601027881589
477.1,521.1,6.24587060871798,6.31991209822886,998.2,6.30685849298407,484.2,514.0,6.211181237975,6.31208969257326,998.2,6.2867935515007,512.4,486.1,6.32023185076019,6.24520606612583,998.5,6.28893412450527,563.2,435.0,6.32042912936812,6.28062736898132,998.2,6.3036559079171,547.9,450.8,6.38042240207329,6.25898363230854,998.7,6.32711910307101,578.8,419.6,6.35291365574263,6.32935815669539,998.4,6.34605276619305,604.4,394.2,6.36249409874312,6.34739194423126,998.6,6.35701189809979,729.5,268.9,6.32395328367837,6.26463723191068,998.4,6.32750443271254,792.3,205.9,6.39777827868806,6.24808101387305,998.2,6.36735065387013,872.9,125.5,6.42327643310261,6.12941304982644,998.4,6.38590903432201,929.7,68.8,6.40059323448199,6.0493179407831,998.5,6.37636250620785
480.6,517.9,6.26768898202471,6.33167193558216,998.5,6.32189223291428,484.1,514.3,6.22462088438801,6.32869143550729,998.4,6.30067488006073,511.7,486.6,6.32706125460995,6.25359420962925,998.3,6.29661696650982,564.1,434.4,6.34035142068734,6.29057402192821,998.5,6.31908260966377,548.2,449.9,6.41504343478983,6.25497118013445,998.1,6.3441414015846,576.1,422.0,6.36707212696611,6.3469166525974,998.1,6.36057153428225,597.8,400.9,6.36812023082545,6.34326945797926,998.7,6.35836437640045,735.7,262.0,6.32322119795175,6.28134437633573,997.7,6.3294826029486,792.3,205.8,6.36681255808207,6.24754558849627,998.1,6.34253691664903,876.8,121.4,6.41072333965359,6.16320787611602,998.2,6.38019334367027,932.3,66.3,6.39440930152201,6.08184148737021,998.6,6.37382151690769
482.3,515.6,6.28484084795596,6.34277078872124,997.9,6.33499790478342,485.9,512.4,6.23721069806788,6.34648784448254,998.3,6.3173391816618,513.3,484.7,6.34938870811701,6.27764770560401,998.0,6.31985237273435,568.4,429.4,6.3543884308033,6.29304747079161,997.8,6.32739319451546,561.6,436.7,6.42715076846227,6.28434912384874,998.3,6.3651473797482,586.3,411.5,6.38594635514421,6.31309053567152,997.8,6.35729856167363,601.3,397.1,6.37989464043766,6.37757791518329,998.4,6.37910415962517,730.7,267.7,6.32913807553994,6.31785639322444,998.4,6.34578745625021,789.0,209.6,6.392252910796,6.29145247907608,998.6,6.37141610548424,881.8,116.6,6.43370425029636,6.20623111862233,998.4,6.40655191888149,929.7,68.6,6.3986451323078,6.16587909691084,998.3,6.38296833062147
482.9,515.4,6.29205993178925,6.34895092298289,998.3,6.34086585404507,483.9,514.7,6.22957272964195,6.34723915868814,998.6,6.31265303379532,510.6,487.9,6.35873519930779,6.27533050194235,998.5,6.32409303090666,570.6,428.0,6.3631000719151,6.28804764520705,998.6,6.33016633868337,559.7,438.9,6.42324126571284,6.29393296484678,998.6,6.36760173700856,590.4,408.4,6.37456792200535,6.33871274563256,998.8,6.36133197325582,609.1,388.8,6.3772367611911,6.38415445651194,997.9,6.38032638580655,739.7,259.1,6.33809299017952,6.33693984142448,998.8,6.35883566615763,797.3,200.6,6.39790078417335,6.26544977553425,997.9,6.37168427691455,878.6,120.0,6.43304409171818,6.25815750726028,998.6,6.41149374651685,932.1,66.4,6.40765502753424,6.16853396747337,998.5,6.39217390315906
484.5,513.0,6.3172877653406,6.37320548833769,997.5,6.36441473396859,483.3,515.1,6.25006994431647,6.36483253271932,998.4,6.3300344141801,510.0,488.3,6.3800029948904,6.29394856805759,998.3,6.34329387789447,566.8,431.6,6.37711209623445,6.31486019340308,998.4,6.34936555973344,562.5,435.9,6.43977383635064,6.29495414716306,998.4,6.37688978176433,586.3,411.9,6.37738234457183,6.35611998175476,998.2,6.36977860333246,615.1,383.4,6.33914397699107,6.36664817197729,998.5,6.34984533631828,735.7,262.3,6.32296018124927,6.31875560966005,998.0,6.33953683507744,804.6,193.7,6.3764482601808,6.25898747309554,998.3,6.35410096912872,871.2,127.1,6.40025974544163,6.26758677432191,998.3,6.38235247074139,927.0,71.5,6.39743338886649,6.18387382303494,998.5,6.38238436555964
485.4,512.8,6.33963114368012,6.39834297590073,998.2,6.38739859350087,484.4,513.8,6.28169589513626,6.39703772849896,998.2,6.36307066136937,510.3,487.3,6.41241903090429,6.33236759650067,997.6,6.37840495434198,567.9,430.5,6.40212659157345,6.35391897463051,998.4,6.3805018445299,560.4,437.6,6.46388589437509,6.31465448816192,998.0,6.39820303707828,595.2,403.0,6.39955685233945,6.35184298296411,998.2,6.3812896522268,604.6,394.0,6.36358879124784,6.38722226486949,998.6,6.37412974096341,730.4,268.2,6.33481033770817,6.36070809499678,998.6,6.35932232656976,806.1,192.1,6.4003641169651,6.2933615251711,998.2,6.38069560063638,876.2,121.7,6.4187455755795,6.27100920386749,997.9,6.39973942481971,928.8,69.6,6.3936927998673,6.09954672868163,998.4,6.37330065106615
481.0,517.6,6.34332668478659,6.40333786246033,998.6,6.39275697025138,483.9,514.6,6.2973594650232,6.42609013457259,998.5,6.38789007106294,505.7,492.6,6.41892803769888,6.34165953708857,998.3,6.38605685371323,562.8,435.1,6.4005100585764,6.36386778924198,997.9,6.38451326190948,549.5,448.6,6.46655314217589,6.34253163270544,998.1,6.41077539040247,581.2,417.0,6.40802023008684,6.37726485403301,998.2,6.39724392523582,599.8,398.1,6.38791638710395,6.39952030228431,997.9,6.39351858180356,731.6,266.5,6.36678147942939,6.3565857928811,998.1,6.38192678852806,803.1,195.3,6.43902127067602,6.3167441543951,998.4,6.41606524665863,878.0,120.6,6.45270142418826,6.28278162629591,998.6,6.43130744698786,929.7,68.7,6.42763981874017,6.07119939479921,998.4,6.40294720382137
477.4,521.2,6.3225521196897,6.37948683674872,998.6,6.37142560859845,487.0,511.7,6.27162163134044,6.39376147282437,998.7,6.35876688311558,507.7,490.2,6.38288939504706,6.29925405646606,997.9,6.34610812800406,560.3,437.3,6.37260044722424,6.34093232281514,997.6,6.35854916616858,555.4,443.2,6.4197404157808,6.34576578594266,998.6,6.38831894277821,574.3,424.0,6.37646265780529,6.39223850518572,998.3,6.38516330343526,616.4,381.7,6.37758252180316,6.42506801835918,998.1,6.39726127327451,739.7,258.8,6.35447024582566,6.35401376050797,998.5,6.37339272144911,802.9,195.7,6.45243316894011,6.33144050374087,998.6,6.42960324340235,877.4,120.9,6.48511061289036,6.2936649284853,998.3,6.46056484351118,931.2,67.0,6.47157464622279,6.09460521918191,998.2,6.44650428906624
474.9,523.6,6.33455724866935,6.38175175641045,998.5,6.37957936097033,488.0,510.5,6.28315733185655,6.39165392957876,998.5,6.36374467815997,507.2,491.4,6.39391597350227,6.30589643105065,998.6,6.35540247223865,559.3,438.9,6.37892839024528,6.3488930836361,998.2,6.36556684394165,555.0,443.0,6.42945375069626,6.30881158107566,998.0,6.37617826391224,588.7,409.4,6.39103613296834,6.38479998620713,998.1,6.39052561565531,616.6,381.6,6.36623118078709,6.43151495253903,998.2,6.39291313602916,742.6,255.7,6.34838666814785,6.36122424925776,998.3,6.36926842702506,812.6,185.5,6.420871398416,6.32281297200101,998.1,6.4035444059668,883.5,114.8,6.45792689456196,6.27806740478111,998.3,6.43614710207735,934.2,64.1,6.45298248182335,6.13975228093485,998.3,6.43334654666807
470.8,527.5,6.33757785682335,6.39464651308828,998.3,6.3885541664341,489.5,509.0,6.28164871688243,6.38971050361121,998.5,6.36335879751849,507.1,491.4,6.39380688619188,6.31835713097083,998.5,6.3612439092399,561.0,437.3,6.37876645384628,6.36485697135841,998.3,6.37282343891259,550.3,447.7,6.45351816164803,6.3337104256025,998.0,6.40051559530337,580.5,417.3,6.40795652632032,6.37884195465954,997.8,6.3978568215159,617.0,381.5,6.39084010703666,6.44964211140023,998.5,6.41546288604562,743.6,255.0,6.37159477588171,6.39306763141545,998.6,6.39647221175503,815.5,182.8,6.43133916773196,6.35850796433127,998.3,6.41882782948375,881.0,117.0,6.46654817836832,6.26929883309309,998.0,6.44267208084823,939.9,58.6,6.4443632148202,6.15356628419211,998.5,6.42754889157695
473.4,525.1,6.3321022873462,6.39206737990708,998.5,6.38395022248617,488.1,510.2,6.28427658753459,6.39217576493425,998.3,6.36442268927259,506.8,491.6,6.39618002990997,6.32160990810528,998.4,6.36338979828225,556.3,442.0,6.37748713673704,6.36126805839678,998.3,6.37022369925619,548.5,449.8,6.45784784335125,6.34639409132257,998.3,6.40839604556728,571.1,427.4,6.41301819107459,6.39728046439509,998.5,6.40892334687799,620.0,378.4,6.40843350503742,6.44376505841601,998.4,6.42398479085635,748.9,249.7,6.38265618001852,6.38537336747525,998.6,6.40498584757102,817.0,181.7,6.44321694854016,6.35019498617883,998.7,6.42724658526262,882.1,116.2,6.48292157830882,6.29935269088441,998.3,6.46037146567013,941.0,57.3,6.46059317180899,6.18684249408165,998.3,6.44504905707311
472.0,525.9,6.33566547684501,6.4015554283362,997.9,6.39172899766316,487.6,510.5,6.28889712295496,6.39559034832804,998.1,6.36809152183281,507.4,491.5,6.40137567180703,6.33543665437011,998.9,6.37309995366108,557.6,440.4,6.37610288304833,6.36948581251355,998.0,6.37305394180999,558.2,440.1,6.45198646428855,6.33464887360703,998.3,6.40026291472437,579.5,418.9,6.4102435120981,6.38267306080074,998.4,6.4001471181687,623.5,375.1,6.40172306802534,6.43377390486829,998.6,6.41510107301691,745.7,252.7,6.37783007589457,6.37631553314037,998.4,6.39746156127525,812.8,185.2,6.44510382991171,6.32669319209022,998.0,6.42394923786542,884.6,114.0,6.47874473000116,6.29116045925158,998.6,6.45614271586215,942.5,55.7,6.46302363083678,6.18238865519681,998.2,6.44741702291001
473.5,525.1,6.33505019301203,6.40935838173256,998.6,6.39686540247663,488.7,509.7,6.29464734834755,6.40498926123736,998.4,6.37780076959882,505.2,492.8,6.39874066840394,6.34807488055355,998.0,6.37813063524325,564.2,433.9,6.37629240718453,6.37377829322546,998.1,6.37523362110822,554.8,443.9,6.45980046110131,6.35054933384678,998.7,6.41223899249951,582.5,415.4,6.40586332572282,6.39442866589297,997.9,6.40247487995463,619.3,378.5,6.40951387284016,6.43061486189188,997.8,6.41931450633772,742.5,255.6,6.38272219003278,6.3813592183271,998.1,6.40220959407579,819.7,178.8,6.44505614531195,6.30177593914367,998.5,6.42032540678318,885.2,112.6,6.49005773439977,6.29951553494834,997.8,6.46792277678275,941.6,56.9,6.46465206439186,6.23616035734046,998.5,6.4523744071386
475.3,523.4,6.34261835240041,6.40612464274752,998.7,6.39720110892455,485.9,512.7,6.28697542998964,6.39599432156011,998.6,6.36791179957513,505.5,492.9,6.38837132691571,6.32834156406764,998.4,6.36346960444182,561.6,436.7,6.38323333087028,6.37544194709634,998.3,6.380146853084,554.5,443.4,6.46881479287818,6.34861695230339,997.9,6.4171640773623,572.6,425.6,6.40918061135411,6.41220547719519,998.2,6.41285724602358,620.3,378.2,6.420660461504,6.43651277687006,998.5,6.42815219395853,746.4,251.8,6.39356264883412,6.38768390892435,998.2,6.41348238050103,815.9,182.2,6.44638969363688,6.33288433322783,998.1,6.42652238069713,888.8,109.7,6.48807407719199,6.29932547939669,998.5,6.46661200278435,942.4,55.4,6.4714066737185,6.23549895927859,997.8,6.45890525361735
475.2,523.5,6.3380010019625,6.41131742835439,998.7,6.39770812897065,486.3,511.2,6.30123980698686,6.39162405234501,997.5,6.37305485686747,509.4,488.9,6.40328349203811,6.33510583952308,998.3,6.37475628258821,556.3,441.8,6.37852635886703,6.38277703945861,998.1,6.38061506534195,555.0,443.5,6.4718397225942,6.3426686218159,998.5,6.4156060319188,573.3,424.9,6.42151907975778,6.39931462922961,998.2,6.41384900276063,619.9,378.3,6.41977826411031,6.44139874785344,998.2,6.42847509254347,746.2,252.2,6.38830275891027,6.39935428394628,998.4,6.41183575407264,819.5,178.4,6.44155439113875,6.35464572085953,997.9,6.42645847298305,887.9,110.0,6.50016877085434,6.29638506260357,997.9,6.47730903876327,945.1,53.4,6.46944827050069,6.23423014776888,998.5,6.45748591911449
475.3,522.5,6.34017753606869,6.41696285750007,997.8,6.40418967323355,490.1,507.7,6.29671267418246,6.4018284180472,997.8,6.37670062937653,510.6,487.8,6.40635135385008,6.34475782165065,998.4,6.38112078979682,561.0,437.1,6.37532757679506,6.37895393190627,998.1,6.37712416025853,555.1,443.1,6.4599029729065,6.35611326730395,998.2,6.4151780278238,578.2,420.0,6.41838123682466,6.40670571329944,998.2,6.41535169851451,618.3,380.2,6.42510043382185,6.45453609677739,998.5,6.43746913245911,748.6,249.8,6.40363701020482,6.39906640427143,998.4,6.42280022929984,824.1,173.9,6.45128676371644,6.34926777092118,998.0,6.43398898141362,889.5,109.1,6.49099125264323,6.28592277024598,998.6,6.4684432731737,944.4,53.4,6.45940715248131,6.2467627690777,997.8,6.4483884967927
474.9,523.5,6.34710961204088,6.4187551264408,998.4,6.40834085090612,487.4,510.9,6.30854826402007,6.42098711752282,998.3,6.39078191694528,509.0,489.4,6.41732690285655,6.35024476322019,998.4,6.38861911444245,565.9,432.3,6.3895166291323,6.38270118715509,998.2,6.38709612797883,560.5,437.8,6.47520438718744,6.36289450598621,998.3,6.42721806485372,574.8,423.6,6.42357932258296,6.41311648881009,998.4,6.42205585393158,619.5,378.5,6.43530554392447,6.4657948442487,998.0,6.44788359493738,746.6,251.8,6.40706647661383,6.38583533515233,998.4,6.42361078161274,829.9,168.4,6.45406900224322,6.32858727299138,998.3,6.43324767965292,892.3,106.0,6.5003297565383,6.30188519269851,998.3,6.47889720292168,947.3,51.0,6.46122638636644,6.19557296557729,998.3,6.44826086118721
474.6,523.7,6.34605025427865,6.42642302603829,998.3,6.41181679171055,489.6,508.9,6.30608384019297,6.41954807456138,998.5,6.3884775348873,510.1,487.9,6.41351111860665,6.34574030347353,998.0,6.38378589156392,562.3,435.6,6.37928247603792,6.38026810851482,997.9,6.38030287288754,562.4,435.9,6.47595557130155,6.36165464960518,998.3,6.42742209790891,578.1,420.2,6.43386702147419,6.42300497986255,998.3,6.43153491881801,621.9,376.3,6.43665933194239,6.44959454960334,998.2,6.44235003951485,747.3,251.2,6.40448568122214,6.4009608354288,998.5,6.42615871449808,827.9,170.3,6.4612030540507,6.33679882545603,998.2,6.44038512726953,896.7,101.3,6.50020222560155,6.32437818517884,998.0,6.48187897898376,945.9,52.8,6.46778023439009,6.17590337615799,998.7,6.45328340388581
